player_id,archetype,install_date,country_code,platform,device_tier,acquisition_channel,is_payer,lifetime_days,last_active_date,is_churned,total_sessions,total_purchases,total_revenue_usd,total_social_interactions,friends_count
p_000638,casual,2024-11-12,GB,android,mid,organic,0,23,2024-12-05,1,3,0,0,5,0
p_000520,casual,2024-06-10,US,android,mid,organic,0,27,2024-07-07,1,2,0,0,14,2
p_000389,casual,2024-08-31,US,android,low,organic,0,45,2024-10-15,1,0,0,0,7,0
p_002849,whale_payer,2024-03-01,US,android,mid,organic,1,305,2024-12-31,0,218,69,589.31,82,9
p_002450,engaged,2024-02-16,ID,ios,high,tiktok,1,230,2024-10-03,1,74,2,1.98,80,15
p_000721,casual,2024-07-24,DE,android,mid,organic,0,26,2024-08-19,1,2,0,0,10,1
p_001403,casual,2024-01-17,FR,ios,low,facebook,0,67,2024-03-24,1,7,0,0,13,2
p_000290,early_churn,2024-03-12,AR,ios,mid,organic,0,3,2024-03-15,1,0,0,0,0,0
p_002086,burst,2024-04-05,US,android,mid,organic,0,17,2024-04-22,1,8,0,0,17,0
p_000447,casual,2024-02-15,SE,android,low,facebook,0,47,2024-04-02,1,7,0,0,15,2
p_000537,casual,2024-09-26,ID,ios,low,tiktok,0,52,2024-11-17,1,5,0,0,18,0
p_000801,casual,2024-08-31,BR,android,low,facebook,0,39,2024-10-09,1,4,0,0,13,1
p_000148,early_churn,2024-10-27,US,ios,high,organic,0,2,2024-10-29,1,0,0,0,1,0
p_000409,casual,2024-04-29,JP,android,mid,organic,0,54,2024-06-22,1,5,0,0,9,1
p_000143,early_churn,2024-12-06,PH,android,high,organic,0,2,2024-12-08,1,0,0,0,1,0
p_002421,engaged,2024-01-28,FR,android,high,tiktok,0,280,2024-11-03,1,78,0,0,72,10
p_000219,early_churn,2024-08-20,JP,ios,high,facebook,0,2,2024-08-22,1,1,0,0,1,0
p_000905,casual,2024-12-17,BR,android,mid,organic,0,14,2024-12-31,0,0,0,0,7,2
p_000076,early_churn,2024-09-09,DE,ios,low,tiktok,0,1,2024-09-10,1,1,0,0,1,0
p_000062,early_churn,2024-03-09,US,ios,low,applovin,0,1,2024-03-10,1,0,0,0,1,1
p_001525,casual,2024-07-29,SE,ios,high,organic,0,58,2024-09-25,1,9,0,0,14,2
p_000545,casual,2024-09-06,GB,ios,high,google,0,86,2024-12-01,1,8,0,0,23,5
p_000082,early_churn,2024-02-10,IN,android,mid,google,0,1,2024-02-11,1,1,0,0,1,0
p_000268,early_churn,2024-02-25,JP,android,low,organic,0,2,2024-02-27,1,1,0,0,0,0
p_000138,early_churn,2024-10-11,IN,android,mid,facebook,0,1,2024-10-12,1,0,0,0,1,1
p_002258,engaged,2024-06-13,IN,android,low,organic,0,201,2024-12-31,0,72,0,0,63,3
p_002896,minnow_payer,2024-05-19,NL,android,mid,tiktok,1,194,2024-11-29,1,32,8,21.92,44,3
p_001073,casual,2024-06-13,US,ios,mid,tiktok,0,30,2024-07-13,1,4,0,0,13,0
p_000571,casual,2024-02-21,TR,ios,mid,organic,0,67,2024-04-28,1,6,0,0,22,3
p_001942,burst,2024-01-20,RU,ios,mid,organic,0,12,2024-02-01,1,11,0,0,6,0
p_001818,burst,2024-04-05,US,android,mid,tiktok,0,9,2024-04-14,1,5,0,0,15,2
p_001814,burst,2024-09-23,DE,android,mid,tiktok,0,16,2024-10-09,1,10,0,0,9,1
p_001849,burst,2024-12-11,GB,android,mid,google,0,20,2024-12-31,0,16,0,0,15,1
p_000774,casual,2024-11-01,MX,android,low,other,0,37,2024-12-08,1,4,0,0,11,1
p_001472,casual,2024-02-13,US,android,low,organic,0,34,2024-03-18,1,1,0,0,9,0
p_001803,burst,2024-12-20,KR,android,low,google,0,11,2024-12-31,0,9,0,0,12,4
p_000307,casual,2024-07-06,BR,android,mid,google,0,65,2024-09-09,1,8,0,0,24,4
p_002939,minnow_payer,2024-01-21,KR,android,mid,tiktok,1,101,2024-05-01,1,16,5,5.95,23,3
p_000227,early_churn,2024-11-05,KR,android,mid,organic,0,1,2024-11-06,1,1,0,0,1,0
p_001915,burst,2024-04-05,ES,android,low,organic,0,10,2024-04-15,1,8,0,0,15,1
p_001333,casual,2024-02-15,US,android,mid,facebook,0,67,2024-04-22,1,10,0,0,12,2
p_000716,casual,2024-07-24,JP,android,low,organic,0,45,2024-09-07,1,2,0,0,7,0
p_001035,casual,2024-09-18,TR,android,mid,facebook,0,86,2024-12-13,1,9,0,0,15,2
p_002920,minnow_payer,2024-05-31,GB,ios,high,organic,1,177,2024-11-24,1,22,14,53.86,44,10
p_002882,minnow_payer,2024-07-11,NL,ios,low,other,1,173,2024-12-31,0,25,3,11.97,38,1
p_001299,casual,2024-01-05,US,android,low,facebook,0,59,2024-03-04,1,3,0,0,9,3
p_002690,engaged,2024-05-25,NL,ios,mid,other,0,220,2024-12-31,0,93,0,0,76,11
p_000742,casual,2024-04-19,US,ios,low,organic,0,39,2024-05-28,1,7,0,0,7,1
p_000179,early_churn,2024-11-15,ES,android,mid,unity_ads,0,1,2024-11-16,1,0,0,0,1,0
p_002960,minnow_payer,2024-04-02,MX,android,low,unity_ads,1,128,2024-08-08,1,11,9,18.91,25,5
p_001381,casual,2024-10-15,US,android,mid,applovin,0,42,2024-11-26,1,2,0,0,8,1
p_002580,engaged,2024-07-04,IN,android,low,facebook,0,180,2024-12-31,0,59,0,0,84,9
p_000257,early_churn,2024-09-20,IN,ios,mid,facebook,0,2,2024-09-22,1,1,0,0,0,0
p_000833,casual,2024-12-15,DE,ios,low,organic,0,16,2024-12-31,0,0,0,0,8,1
p_001008,casual,2024-05-23,US,android,high,applovin,0,73,2024-08-04,1,3,0,0,19,1
p_001531,casual,2024-11-20,IT,android,mid,applovin,0,41,2024-12-31,0,4,0,0,11,0
p_001791,casual,2024-05-08,US,android,mid,other,0,53,2024-06-30,1,7,0,0,13,2
p_001260,casual,2024-10-19,GB,android,mid,other,0,73,2024-12-31,0,4,0,0,16,2
p_002900,minnow_payer,2024-09-30,US,ios,high,google,1,91,2024-12-30,1,17,17,65.83,26,5
p_000091,early_churn,2024-12-27,US,ios,high,organic,0,2,2024-12-29,1,2,0,0,0,0
p_002104,engaged,2024-04-26,US,android,mid,other,0,226,2024-12-08,1,76,0,0,72,8
p_001876,burst,2024-06-16,IT,android,high,organic,0,15,2024-07-01,1,11,0,0,16,1
p_000740,casual,2024-07-24,US,android,mid,applovin,0,16,2024-08-09,1,1,0,0,11,0
p_001542,casual,2024-11-03,US,ios,mid,tiktok,0,21,2024-11-24,1,2,0,0,13,2
p_001193,casual,2024-09-04,DE,android,low,organic,0,78,2024-11-21,1,12,0,0,14,2
p_002602,engaged,2024-04-29,ES,ios,mid,facebook,0,182,2024-10-28,1,67,0,0,47,6
p_002394,engaged,2024-01-10,PH,android,low,tiktok,0,300,2024-11-05,1,100,0,0,88,12
p_002161,engaged,2024-01-17,DE,android,low,google,0,249,2024-09-22,1,78,0,0,66,11
p_002070,burst,2024-08-05,BR,ios,low,applovin,0,15,2024-08-20,1,7,0,0,9,0
p_001485,casual,2024-12-13,US,android,high,organic,0,18,2024-12-31,0,2,0,0,7,1
p_001984,burst,2024-06-18,US,ios,mid,tiktok,0,8,2024-06-26,1,10,0,0,8,1
p_000088,early_churn,2024-11-05,KR,android,low,organic,0,3,2024-11-08,1,1,0,0,1,0
p_001127,casual,2024-05-03,DE,ios,low,tiktok,0,71,2024-07-13,1,6,0,0,20,1
p_000273,early_churn,2024-03-02,CA,android,high,facebook,0,2,2024-03-04,1,1,0,0,1,1
p_000644,casual,2024-08-11,ID,ios,mid,facebook,0,45,2024-09-25,1,5,0,0,16,0
p_002675,engaged,2024-04-25,AU,ios,high,organic,0,250,2024-12-31,0,96,0,0,103,13
p_002692,engaged,2024-01-30,US,android,mid,applovin,0,271,2024-10-27,1,96,0,0,102,19
p_002538,engaged,2024-04-04,US,android,high,organic,0,271,2024-12-31,0,82,0,0,106,16
p_001246,casual,2024-06-12,US,ios,mid,google,0,20,2024-07-02,1,2,0,0,9,0
p_002102,engaged,2024-04-29,BR,ios,mid,organic,0,224,2024-12-09,1,72,0,0,67,5
p_000621,casual,2024-12-01,FR,android,mid,organic,0,30,2024-12-31,1,2,0,0,7,3
p_002229,engaged,2024-01-29,AU,ios,high,organic,0,169,2024-07-16,1,47,0,0,60,4
p_001728,casual,2024-06-06,BR,ios,mid,facebook,0,21,2024-06-27,1,2,0,0,5,0
p_002599,engaged,2024-02-20,KR,android,mid,facebook,0,201,2024-09-08,1,65,0,0,85,13
p_002420,engaged,2024-06-02,AU,android,mid,organic,0,123,2024-10-03,1,38,0,0,54,5
p_001884,burst,2024-10-05,JP,ios,mid,organic,0,13,2024-10-18,1,5,0,0,17,3
p_002264,engaged,2024-06-04,US,android,high,facebook,0,210,2024-12-31,0,78,0,0,62,9
p_000589,casual,2024-04-05,TR,android,low,facebook,0,29,2024-05-04,1,3,0,0,3,1
p_000105,early_churn,2024-04-17,RU,android,mid,organic,0,2,2024-04-19,1,1,0,0,1,0
p_000598,casual,2024-12-09,FR,ios,high,applovin,0,22,2024-12-31,0,2,0,0,7,3
p_002857,minnow_payer,2024-05-23,NL,android,mid,google,1,222,2024-12-31,0,28,5,9.95,57,10
p_001488,casual,2024-07-28,IN,ios,mid,facebook,0,82,2024-10-18,1,9,0,0,29,4
p_002632,engaged,2024-05-12,ES,ios,high,organic,0,233,2024-12-31,0,64,0,0,82,7
p_001106,casual,2024-04-29,RU,android,low,applovin,0,68,2024-07-06,1,4,0,0,14,0
p_001903,burst,2024-01-22,PL,ios,low,facebook,0,9,2024-01-31,1,6,0,0,3,0
p_001114,casual,2024-11-29,MX,ios,mid,tiktok,0,32,2024-12-31,0,2,0,0,20,2
p_000433,casual,2024-08-30,DE,ios,mid,organic,0,48,2024-10-17,1,9,0,0,12,2
p_001639,casual,2024-07-23,FR,ios,high,organic,0,55,2024-09-16,1,4,0,0,13,3
p_002400,engaged,2024-03-18,GB,android,low,facebook,0,288,2024-12-31,0,94,0,0,97,12
p_000026,early_churn,2024-02-18,US,ios,mid,applovin,0,3,2024-02-21,1,1,0,0,0,0
p_001373,casual,2024-08-13,KR,ios,high,organic,0,64,2024-10-16,1,2,0,0,17,2
p_002589,engaged,2024-05-24,RU,android,high,facebook,0,160,2024-10-31,1,64,0,0,44,3
p_000044,early_churn,2024-10-25,GB,android,high,facebook,0,3,2024-10-28,1,1,0,0,2,0
p_002244,engaged,2024-03-05,KR,android,mid,tiktok,0,301,2024-12-31,0,86,0,0,99,13
p_002582,engaged,2024-06-14,US,ios,mid,organic,0,200,2024-12-31,0,55,0,0,107,14
p_001023,casual,2024-09-04,US,android,mid,facebook,0,58,2024-11-01,1,7,0,0,16,1
p_002626,engaged,2024-07-19,US,android,low,organic,0,165,2024-12-31,0,45,0,0,65,7
p_000255,early_churn,2024-07-31,BR,ios,mid,organic,0,1,2024-08-01,1,2,0,0,2,1
p_001456,casual,2024-05-20,US,android,mid,tiktok,0,76,2024-08-04,1,7,0,0,18,4
p_001959,burst,2024-01-03,US,ios,high,organic,0,14,2024-01-17,1,10,0,0,0,0
p_002235,engaged,2024-03-24,AU,ios,low,google,0,263,2024-12-12,1,90,0,0,109,11
p_001442,casual,2024-01-17,ES,android,low,organic,0,45,2024-03-02,1,2,0,0,8,1
p_002061,burst,2024-02-14,US,ios,high,google,0,20,2024-03-05,1,16,0,0,9,0
p_002174,engaged,2024-04-02,PH,android,low,tiktok,0,136,2024-08-16,1,40,0,0,68,8
p_002540,engaged,2024-06-07,DE,android,mid,organic,0,127,2024-10-12,1,39,0,0,65,7
p_001677,casual,2024-08-30,US,android,mid,google,0,72,2024-11-10,1,7,0,0,16,4
p_000697,casual,2024-01-08,MX,android,low,organic,0,32,2024-02-09,1,3,0,0,3,1
p_001180,casual,2024-05-02,RU,android,mid,organic,0,14,2024-05-16,1,0,0,0,4,0
p_000953,casual,2024-06-14,AU,android,mid,facebook,0,37,2024-07-21,1,2,0,0,9,1
p_001048,casual,2024-06-16,KR,ios,mid,organic,0,79,2024-09-03,1,7,0,0,15,2
p_001702,casual,2024-05-23,JP,android,mid,organic,0,87,2024-08-18,1,4,0,0,16,1
p_000291,early_churn,2024-10-03,GB,ios,high,facebook,0,2,2024-10-05,1,0,0,0,1,0
p_000465,casual,2024-05-14,US,android,high,facebook,0,57,2024-07-10,1,7,0,0,13,3
p_002568,engaged,2024-07-09,AU,android,mid,organic,0,175,2024-12-31,0,54,0,0,73,11
p_000449,casual,2024-03-03,US,android,high,facebook,0,23,2024-03-26,1,4,0,0,2,0
p_001505,casual,2024-06-04,IN,android,low,facebook,0,88,2024-08-31,1,9,0,0,24,4
p_000819,casual,2024-09-07,US,ios,high,google,0,48,2024-10-25,1,3,0,0,8,2
p_002689,engaged,2024-07-15,AR,android,mid,tiktok,0,169,2024-12-31,0,63,0,0,68,13
p_000918,casual,2024-01-31,PL,android,mid,tiktok,0,46,2024-03-17,1,6,0,0,9,2
p_000012,early_churn,2024-01-10,JP,android,low,google,0,1,2024-01-11,1,2,0,0,0,0
p_001804,burst,2024-03-05,PL,ios,high,unity_ads,0,11,2024-03-16,1,10,0,0,16,2
p_001367,casual,2024-03-31,JP,ios,mid,facebook,0,86,2024-06-25,1,4,0,0,23,3
p_001362,casual,2024-04-18,DE,android,low,tiktok,0,74,2024-07-01,1,6,0,0,16,2
p_002962,minnow_payer,2024-03-12,AU,android,mid,applovin,1,221,2024-10-19,1,33,10,35.9,43,4
p_001251,casual,2024-03-07,ES,android,high,organic,0,43,2024-04-19,1,6,0,0,10,0
p_000546,casual,2024-09-05,CA,android,mid,facebook,0,78,2024-11-22,1,10,0,0,19,2
p_001219,casual,2024-09-18,MX,ios,low,facebook,0,33,2024-10-21,1,3,0,0,13,1
p_002377,engaged,2024-02-05,BR,android,low,organic,1,330,2024-12-31,0,112,8,35.92,102,10
p_000114,early_churn,2024-11-04,DE,ios,mid,organic,0,2,2024-11-06,1,1,0,0,1,0
p_002909,minnow_payer,2024-09-17,MX,android,low,organic,1,105,2024-12-31,0,15,13,43.87,29,2
p_000010,early_churn,2024-01-01,DE,ios,mid,unity_ads,0,1,2024-01-02,1,1,0,0,0,0
p_000323,casual,2024-04-17,FR,android,mid,applovin,0,53,2024-06-09,1,4,0,0,7,1
p_002196,engaged,2024-03-13,US,android,low,tiktok,0,293,2024-12-31,0,97,0,0,75,12
p_001793,casual,2024-02-09,RU,android,mid,organic,0,28,2024-03-08,1,2,0,0,6,0
p_000910,casual,2024-04-24,CA,ios,high,organic,0,58,2024-06-21,1,2,0,0,9,2
p_001065,casual,2024-05-24,US,android,mid,facebook,0,62,2024-07-25,1,5,0,0,23,3
p_001340,casual,2024-06-27,PL,android,low,organic,0,40,2024-08-06,1,2,0,0,10,2
p_000560,casual,2024-04-21,KR,android,mid,unity_ads,0,25,2024-05-16,1,1,0,0,7,0
p_001764,casual,2024-07-08,DE,ios,high,google,0,26,2024-08-03,1,2,0,0,12,0
p_002903,minnow_payer,2024-07-13,BR,android,low,facebook,1,171,2024-12-31,0,14,9,14.91,46,6
p_000800,casual,2024-10-07,ES,android,low,organic,0,43,2024-11-19,1,5,0,0,8,1
p_002784,whale_payer,2024-05-21,IT,android,low,google,1,224,2024-12-31,0,168,53,549.47,60,5
p_001364,casual,2024-03-01,TH,android,mid,facebook,0,78,2024-05-18,1,5,0,0,29,6
p_000066,early_churn,2024-11-08,AU,android,mid,unity_ads,0,3,2024-11-11,1,0,0,0,4,0
p_000216,early_churn,2024-07-07,KR,ios,high,facebook,0,3,2024-07-10,1,0,0,0,3,0
p_002718,whale_payer,2024-06-06,US,android,low,facebook,1,208,2024-12-31,0,131,37,391.63,50,4
p_001188,casual,2024-12-03,PL,ios,mid,organic,0,28,2024-12-31,0,5,0,0,12,2
p_002444,engaged,2024-02-18,JP,android,low,applovin,0,313,2024-12-27,1,103,0,0,79,11
p_001182,casual,2024-10-09,FR,ios,mid,facebook,0,83,2024-12-31,0,6,0,0,17,3
p_002064,burst,2024-09-13,US,ios,mid,tiktok,0,13,2024-09-26,1,6,0,0,14,0
p_001013,casual,2024-09-07,JP,android,mid,organic,0,28,2024-10-05,1,5,0,0,3,0
p_001312,casual,2024-11-10,TR,ios,mid,google,0,51,2024-12-31,0,6,0,0,17,7
p_001966,burst,2024-02-02,JP,android,mid,organic,0,12,2024-02-14,1,8,0,0,8,0
p_002342,engaged,2024-02-26,US,android,mid,google,0,145,2024-07-20,1,46,0,0,45,7
p_001954,burst,2024-08-03,DE,android,mid,applovin,0,7,2024-08-10,1,6,0,0,8,0
p_002113,engaged,2024-05-09,IN,android,mid,tiktok,0,236,2024-12-31,0,70,0,0,98,14
p_002936,minnow_payer,2024-08-23,CA,ios,mid,applovin,1,73,2024-11-04,1,10,18,62.82,20,3
p_002393,engaged,2024-07-06,IN,android,low,applovin,0,178,2024-12-31,0,63,0,0,75,12
p_002992,minnow_payer,2024-04-22,AU,ios,low,applovin,1,237,2024-12-15,1,26,13,69.87,53,4
p_000167,early_churn,2024-10-21,AR,ios,mid,organic,0,1,2024-10-22,1,0,0,0,0,0
p_000275,early_churn,2024-05-28,IN,android,mid,organic,0,1,2024-05-29,1,2,0,0,1,0
p_002072,burst,2024-11-15,AU,ios,high,organic,0,12,2024-11-27,1,7,0,0,8,0
p_001250,casual,2024-05-07,US,android,mid,facebook,0,16,2024-05-23,1,0,0,0,7,1
p_002678,engaged,2024-05-29,SE,ios,mid,google,0,216,2024-12-31,0,63,0,0,61,5
p_002758,whale_payer,2024-05-03,KR,android,mid,google,1,242,2024-12-31,0,174,63,609.37,77,14
p_000346,casual,2024-03-07,AU,android,high,organic,0,70,2024-05-16,1,5,0,0,5,0
p_001335,casual,2024-02-27,ID,android,mid,organic,0,78,2024-05-15,1,10,0,0,6,0
p_002698,engaged,2024-05-08,IN,android,low,google,0,237,2024-12-31,0,75,0,0,50,6
p_000045,early_churn,2024-08-28,IN,android,high,organic,0,1,2024-08-29,1,0,0,0,0,0
p_002884,minnow_payer,2024-03-07,IN,ios,high,facebook,1,109,2024-06-24,1,15,24,87.76,40,2
p_002858,minnow_payer,2024-03-13,CA,android,high,organic,1,156,2024-08-16,1,22,12,30.88,28,3
p_002429,engaged,2024-05-03,ES,ios,mid,organic,0,242,2024-12-31,0,81,0,0,114,14
p_002518,engaged,2024-06-10,CA,ios,high,facebook,0,155,2024-11-12,1,43,0,0,74,11
p_002830,whale_payer,2024-05-29,US,android,mid,facebook,1,216,2024-12-31,0,134,80,945.2,90,5
p_001644,casual,2024-05-22,PL,ios,mid,google,0,72,2024-08-02,1,1,0,0,20,2
p_000859,casual,2024-04-16,KR,ios,high,facebook,0,29,2024-05-15,1,2,0,0,6,0
p_000711,casual,2024-08-20,US,android,mid,facebook,0,79,2024-11-07,1,10,0,0,8,0
p_002919,minnow_payer,2024-05-13,AU,android,mid,google,1,137,2024-09-27,1,28,3,10.97,36,4
p_002099,burst,2024-12-22,BR,android,low,organic,0,9,2024-12-31,0,7,0,0,9,1
p_001967,burst,2024-05-25,GB,android,low,facebook,0,17,2024-06-11,1,10,0,0,14,3
p_000663,casual,2024-05-01,AU,android,mid,facebook,0,32,2024-06-02,1,8,0,0,7,0
p_002877,minnow_payer,2024-03-17,AU,android,mid,facebook,1,113,2024-07-08,1,13,19,64.81,39,5
p_001832,burst,2024-12-01,GB,ios,mid,organic,0,21,2024-12-22,1,27,0,0,22,3
p_002574,engaged,2024-01-23,US,android,low,applovin,0,145,2024-06-16,1,49,0,0,51,12
p_000443,casual,2024-03-11,GB,ios,mid,applovin,0,68,2024-05-18,1,11,0,0,11,0
p_000134,early_churn,2024-04-16,GB,android,mid,facebook,0,3,2024-04-19,1,0,0,0,1,1
p_001275,casual,2024-10-12,US,android,mid,organic,0,44,2024-11-25,1,7,0,0,9,2
p_001600,casual,2024-05-29,IN,ios,low,applovin,0,32,2024-06-30,1,6,0,0,8,1
p_002801,whale_payer,2024-04-16,MX,ios,mid,organic,1,200,2024-11-02,1,136,64,664.36,68,6
p_001578,casual,2024-10-21,JP,android,low,facebook,0,44,2024-12-04,1,5,0,0,17,4
p_002255,engaged,2024-05-19,GB,ios,mid,organic,0,226,2024-12-31,0,93,0,0,81,14
p_000821,casual,2024-02-21,ID,android,mid,organic,0,32,2024-03-24,1,5,0,0,9,1
p_000110,early_churn,2024-04-20,US,android,high,facebook,0,1,2024-04-21,1,1,0,0,2,1
p_001388,casual,2024-03-31,ES,ios,low,facebook,0,37,2024-05-07,1,8,0,0,5,0
p_001638,casual,2024-12-10,US,android,low,organic,0,21,2024-12-31,0,2,0,0,11,4
p_000746,casual,2024-04-05,TR,ios,mid,applovin,0,45,2024-05-20,1,5,0,0,15,5
p_001559,casual,2024-09-06,JP,ios,high,applovin,0,62,2024-11-07,1,6,0,0,10,0
p_000565,casual,2024-06-13,AR,ios,mid,facebook,0,46,2024-07-29,1,7,0,0,18,4
p_001454,casual,2024-12-18,DE,android,mid,tiktok,0,13,2024-12-31,0,3,0,0,7,1
p_002239,engaged,2024-02-04,TH,ios,high,facebook,0,262,2024-10-23,1,106,0,0,99,20
p_002557,engaged,2024-05-20,CA,android,high,applovin,0,204,2024-12-10,1,69,0,0,66,6
p_000168,early_churn,2024-08-13,TR,ios,low,facebook,0,2,2024-08-15,1,1,0,0,2,0
p_001017,casual,2024-09-01,AR,ios,low,applovin,0,34,2024-10-05,1,5,0,0,4,1
p_001877,burst,2024-11-02,FR,ios,high,organic,0,7,2024-11-09,1,5,0,0,13,4
p_002587,engaged,2024-01-18,DE,android,mid,other,0,338,2024-12-21,1,117,0,0,106,16
p_000826,casual,2024-07-04,FR,android,mid,organic,0,51,2024-08-24,1,5,0,0,18,3
p_001766,casual,2024-10-18,FR,android,low,google,0,25,2024-11-12,1,1,0,0,5,1
p_000345,casual,2024-03-07,IT,android,mid,organic,0,88,2024-06-03,1,5,0,0,24,2
p_002532,engaged,2024-05-10,DE,ios,mid,organic,0,136,2024-09-23,1,63,0,0,94,9
p_001209,casual,2024-02-18,US,ios,high,facebook,0,75,2024-05-03,1,8,0,0,18,3
p_002387,engaged,2024-01-23,CA,android,low,other,0,131,2024-06-02,1,38,0,0,62,11
p_000669,casual,2024-03-05,BR,android,low,google,0,26,2024-03-31,1,3,0,0,3,1
p_002091,burst,2024-11-25,GB,android,high,organic,0,21,2024-12-16,1,16,0,0,10,2
p_000263,early_churn,2024-06-23,BR,ios,mid,google,0,1,2024-06-24,1,1,0,0,1,0
p_000578,casual,2024-08-20,US,android,high,facebook,0,89,2024-11-17,1,12,0,0,12,0
p_002623,engaged,2024-03-20,TH,android,mid,organic,0,175,2024-09-11,1,49,0,0,78,10
p_001083,casual,2024-04-24,SE,android,low,tiktok,0,67,2024-06-30,1,8,0,0,22,4
p_001036,casual,2024-11-25,AU,android,mid,tiktok,0,36,2024-12-31,0,4,0,0,8,0
p_000251,early_churn,2024-08-23,US,android,high,organic,0,1,2024-08-24,1,0,0,0,0,0
p_000998,casual,2024-11-17,US,android,low,organic,0,32,2024-12-19,1,3,0,0,6,1
p_002433,engaged,2024-04-19,KR,android,mid,organic,0,223,2024-11-28,1,76,0,0,72,11
p_000186,early_churn,2024-10-01,US,android,mid,facebook,0,1,2024-10-02,1,0,0,0,1,0
p_001615,casual,2024-08-30,JP,android,mid,organic,0,70,2024-11-08,1,6,0,0,15,3
p_000552,casual,2024-06-23,IN,android,mid,facebook,0,66,2024-08-28,1,3,0,0,16,1
p_001337,casual,2024-05-18,KR,ios,mid,google,0,72,2024-07-29,1,4,0,0,11,0
p_001424,casual,2024-07-12,MX,android,mid,organic,0,27,2024-08-08,1,3,0,0,10,2
p_001519,casual,2024-05-23,US,android,mid,google,0,80,2024-08-11,1,2,0,0,13,0
p_002253,engaged,2024-06-28,US,android,low,google,0,186,2024-12-31,0,56,0,0,92,9
p_000113,early_churn,2024-03-11,DE,android,low,facebook,0,1,2024-03-12,1,0,0,0,1,0
p_001572,casual,2024-05-15,US,ios,mid,facebook,0,76,2024-07-30,1,11,0,0,11,1
p_000355,casual,2024-10-22,PH,android,low,facebook,0,48,2024-12-09,1,2,0,0,11,2
p_002769,whale_payer,2024-03-05,BR,ios,mid,facebook,1,219,2024-10-10,1,158,89,890.11,88,8
p_002851,minnow_payer,2024-04-19,DE,android,low,facebook,1,126,2024-08-23,1,19,16,39.84,36,5
p_001183,casual,2024-11-08,JP,android,low,facebook,0,53,2024-12-31,0,4,0,0,15,2
p_000415,casual,2024-05-18,BR,ios,mid,unity_ads,0,72,2024-07-29,1,9,0,0,13,0
p_000968,casual,2024-10-30,TH,android,mid,organic,0,34,2024-12-03,1,2,0,0,8,1
p_002926,minnow_payer,2024-08-14,JP,android,low,applovin,1,139,2024-12-31,0,14,13,31.87,35,9
p_002025,burst,2024-12-07,ES,android,low,organic,0,7,2024-12-14,1,6,0,0,3,0
p_000627,casual,2024-01-24,IN,android,mid,tiktok,0,45,2024-03-09,1,3,0,0,11,1
p_002704,whale_payer,2024-07-18,DE,android,mid,google,1,166,2024-12-31,0,120,56,449.44,76,9
p_000329,casual,2024-10-20,PL,ios,high,google,0,55,2024-12-14,1,6,0,0,12,3
p_002907,minnow_payer,2024-06-11,ES,android,high,google,1,88,2024-09-07,1,14,21,70.79,34,6
p_002650,engaged,2024-04-19,GB,android,mid,facebook,0,159,2024-09-25,1,72,0,0,61,10
p_000259,early_churn,2024-02-14,US,android,low,applovin,0,1,2024-02-15,1,1,0,0,0,0
p_001116,casual,2024-10-05,DE,android,high,applovin,0,30,2024-11-04,1,3,0,0,2,0
p_002345,engaged,2024-03-02,IT,android,high,tiktok,0,205,2024-09-23,1,55,0,0,72,7
p_001443,casual,2024-03-03,FR,android,mid,organic,0,82,2024-05-24,1,7,0,0,20,2
p_001216,casual,2024-12-25,GB,android,high,organic,0,6,2024-12-31,0,0,0,0,5,1
p_001287,casual,2024-09-19,NL,android,mid,google,0,26,2024-10-15,1,1,0,0,8,0
p_000962,casual,2024-11-12,BR,ios,mid,organic,0,49,2024-12-31,0,3,0,0,14,4
p_001185,casual,2024-12-13,JP,android,low,other,0,18,2024-12-31,0,3,0,0,3,0
p_002717,whale_payer,2024-02-29,GB,ios,mid,organic,1,293,2024-12-18,1,223,81,757.19,58,8
p_001594,casual,2024-06-02,US,ios,mid,other,0,90,2024-08-31,1,2,0,0,15,0
p_000222,early_churn,2024-07-01,AU,android,mid,facebook,0,3,2024-07-04,1,1,0,0,0,0
p_000120,early_churn,2024-05-25,US,ios,mid,applovin,0,1,2024-05-26,1,1,0,0,2,1
p_000185,early_churn,2024-03-29,MX,android,low,organic,0,1,2024-03-30,1,0,0,0,1,0
p_000786,casual,2024-05-01,GB,android,high,tiktok,0,75,2024-07-15,1,6,0,0,16,2
p_001796,casual,2024-09-06,MX,android,mid,facebook,0,14,2024-09-20,1,1,0,0,3,0
p_002222,engaged,2024-05-11,JP,android,mid,facebook,0,234,2024-12-31,0,72,0,0,76,6
p_000938,casual,2024-12-08,US,ios,mid,organic,0,23,2024-12-31,0,2,0,0,4,0
p_002388,engaged,2024-07-15,BR,ios,high,organic,0,169,2024-12-31,0,51,0,0,69,14
p_002531,engaged,2024-03-03,PL,android,high,organic,0,207,2024-09-26,1,51,0,0,54,4
p_001798,casual,2024-05-14,US,android,mid,facebook,0,53,2024-07-06,1,4,0,0,14,3
p_002210,engaged,2024-07-11,BR,ios,mid,facebook,0,173,2024-12-31,0,45,0,0,42,5
p_001650,casual,2024-04-03,AR,android,mid,organic,0,83,2024-06-25,1,6,0,0,22,5
p_001042,casual,2024-03-20,PL,ios,low,organic,0,14,2024-04-03,1,0,0,0,6,2
p_002844,whale_payer,2024-01-13,DE,android,mid,organic,1,217,2024-08-17,1,145,51,523.49,44,7
