player_id,activity_date,sessions_count,total_duration_seconds,events_count,purchases_count,revenue_usd,social_interactions_count,days_since_install
p_002838,2024-12-20,2,1965,16,1,19.99,0,226
p_002838,2024-12-24,1,1471,6,0,0,0,230
p_002838,2024-12-25,0,0,0,0,0,1,231
p_002839,2024-02-23,1,862,8,1,19.99,0,1
p_002839,2024-02-25,1,1355,5,4,54.959999999999994,0,3
p_002839,2024-02-26,1,1867,9,1,4.99,0,4
p_002839,2024-02-27,2,1693,13,3,49.97,0,5
p_002839,2024-02-28,2,1458,9,2,1.98,0,6
p_002839,2024-02-29,1,1700,10,0,0,0,7
p_002839,2024-03-01,1,732,9,0,0,0,8
p_002839,2024-03-02,1,2068,7,0,0,0,9
p_002839,2024-03-03,2,2864,19,0,0,0,10
p_002839,2024-03-04,2,2214,14,2,21.979999999999997,0,11
p_002839,2024-03-05,2,3298,12,0,0,0,12
p_002839,2024-03-06,1,1925,7,0,0,0,13
p_002839,2024-03-07,2,2427,18,1,0.99,0,14
p_002839,2024-03-09,2,1928,15,1,0.99,0,16
p_002839,2024-03-10,1,2140,8,0,0,0,17
p_002839,2024-03-13,1,2233,10,0,0,0,20
p_002839,2024-03-14,0,0,0,0,0,1,21
p_002839,2024-03-16,2,3630,13,0,0,0,23
p_002839,2024-03-19,1,1239,6,0,0,0,26
p_002839,2024-03-20,1,1461,9,0,0,0,27
p_002839,2024-03-21,2,3554,16,1,1.99,1,28
p_002839,2024-03-25,1,956,8,0,0,0,32
p_002839,2024-03-30,2,2671,16,0,0,0,37
p_002839,2024-03-31,2,2833,17,1,4.99,0,38
p_002839,2024-04-03,1,1818,6,1,19.99,0,41
p_002839,2024-04-04,1,690,8,1,19.99,1,42
p_002839,2024-04-07,1,2034,8,0,0,0,45
p_002839,2024-04-09,1,1125,5,0,0,0,47
p_002839,2024-04-10,1,1554,10,0,0,0,48
p_002839,2024-04-12,1,1896,7,0,0,0,50
p_002839,2024-04-13,1,2113,8,0,0,0,51
p_002839,2024-04-14,1,897,9,0,0,0,52
p_002839,2024-04-19,1,1637,8,3,25.97,0,57
p_002839,2024-04-20,1,887,7,1,9.99,2,58
p_002839,2024-04-21,1,1706,7,0,0,0,59
p_002839,2024-04-22,1,878,5,0,0,0,60
p_002839,2024-04-23,0,0,0,0,0,1,61
p_002839,2024-04-25,2,3206,14,1,19.99,1,63
p_002839,2024-04-27,2,4351,14,2,5.98,0,65
p_002839,2024-04-28,0,0,0,0,0,2,66
p_002839,2024-04-30,1,783,5,0,0,0,68
p_002839,2024-05-01,0,0,0,0,0,1,69
p_002839,2024-05-02,0,0,0,0,0,1,70
p_002839,2024-05-05,1,1415,7,0,0,0,73
p_002839,2024-05-06,1,1409,9,0,0,0,74
p_002839,2024-05-08,1,2036,4,1,19.99,0,76
p_002839,2024-05-09,0,0,0,0,0,1,77
p_002839,2024-05-11,1,838,8,0,0,0,79
p_002839,2024-05-12,1,808,5,0,0,0,80
p_002839,2024-05-14,2,2960,15,0,0,0,82
p_002839,2024-05-15,1,2020,6,0,0,0,83
p_002839,2024-05-18,1,851,9,0,0,0,86
p_002839,2024-05-19,1,1164,4,0,0,0,87
p_002839,2024-05-20,3,2984,19,1,9.99,0,88
p_002839,2024-05-21,1,830,5,0,0,0,89
p_002839,2024-05-22,1,870,8,0,0,0,90
p_002839,2024-05-25,0,0,0,0,0,1,93
p_002839,2024-05-28,1,963,9,1,4.99,0,96
p_002839,2024-05-31,1,2236,5,0,0,0,99
p_002839,2024-06-01,1,801,5,2,20.979999999999997,0,100
p_002839,2024-06-02,1,1490,5,0,0,0,101
p_002839,2024-06-04,1,1310,6,1,4.99,1,103
p_002839,2024-06-06,3,4538,25,0,0,0,105
p_002839,2024-06-08,1,1887,8,0,0,0,107
p_002839,2024-06-10,2,2859,18,1,4.99,1,109
p_002839,2024-06-11,1,1958,10,0,0,0,110
p_002839,2024-06-13,1,697,10,1,19.99,0,112
p_002839,2024-06-14,2,2453,16,1,4.99,1,113
p_002839,2024-06-15,2,2948,15,0,0,0,114
p_002839,2024-06-16,2,2619,15,0,0,0,115
p_002839,2024-06-17,2,3274,10,0,0,1,116
p_002839,2024-06-18,0,0,0,0,0,1,117
p_002839,2024-06-19,1,615,8,0,0,0,118
p_002839,2024-06-20,1,1961,10,0,0,0,119
p_002839,2024-06-21,1,1001,8,0,0,0,120
p_002839,2024-06-23,0,0,0,0,0,1,122
p_002839,2024-06-25,0,0,0,0,0,1,124
p_002839,2024-06-28,1,1747,8,0,0,0,127
p_002839,2024-06-29,2,3131,20,0,0,0,128
p_002839,2024-07-03,1,2256,8,0,0,0,132
p_002839,2024-07-05,2,1576,14,1,19.99,0,134
p_002839,2024-07-07,0,0,0,0,0,1,136
p_002839,2024-07-08,1,1589,8,1,9.99,0,137
p_002839,2024-07-13,0,0,0,0,0,1,142
p_002839,2024-07-14,0,0,0,0,0,1,143
p_002839,2024-07-15,2,3206,14,0,0,0,144
p_002839,2024-07-16,2,2897,18,0,0,0,145
p_002839,2024-07-19,1,2011,7,0,0,0,148
p_002839,2024-07-20,1,1108,5,0,0,1,149
p_002839,2024-07-21,0,0,0,0,0,1,150
p_002839,2024-07-24,1,1981,6,1,0.99,0,153
p_002839,2024-07-26,1,1622,10,0,0,0,155
p_002839,2024-07-27,1,2078,10,0,0,0,156
p_002839,2024-07-28,1,1134,9,0,0,0,157
p_002839,2024-07-29,1,1379,8,0,0,0,158
p_002839,2024-08-01,0,0,0,0,0,1,161
p_002839,2024-08-03,2,3138,14,0,0,1,163
p_002839,2024-08-04,1,1200,9,0,0,0,164
p_002839,2024-08-05,2,1582,14,0,0,0,165
p_002839,2024-08-09,1,1320,6,1,4.99,0,169
p_002839,2024-08-10,1,1343,6,0,0,0,170
p_002839,2024-08-12,1,2350,5,1,4.99,0,172
p_002839,2024-08-13,3,5350,19,0,0,0,173
p_002839,2024-08-21,1,1114,8,0,0,0,181
p_002839,2024-08-23,1,2365,7,1,4.99,1,183
p_002839,2024-08-25,1,2105,8,0,0,0,185
p_002839,2024-08-29,1,1210,9,0,0,0,189
p_002839,2024-09-01,1,2377,6,0,0,0,192
p_002839,2024-09-08,0,0,0,0,0,1,199
p_002840,2024-06-25,3,4758,24,4,31.959999999999997,0,0
p_002840,2024-06-26,3,3141,23,3,40.97,0,1
p_002840,2024-06-28,1,1608,7,0,0,0,3
p_002840,2024-06-29,2,3377,17,0,0,0,4
p_002840,2024-06-30,1,1940,8,0,0,0,5
p_002840,2024-07-02,2,3221,19,0,0,0,7
p_002840,2024-07-03,3,4643,21,4,26.959999999999997,0,8
p_002840,2024-07-05,1,1891,6,0,0,0,10
p_002840,2024-07-06,0,0,1,0,0,1,11
p_002840,2024-07-08,1,938,6,0,0,0,13
p_002840,2024-07-11,1,1425,6,0,0,0,16
p_002840,2024-07-12,1,2138,7,2,20.979999999999997,2,17
p_002840,2024-07-13,0,0,0,0,0,1,18
p_002840,2024-07-14,2,3840,11,0,0,0,19
p_002840,2024-07-15,1,1221,10,0,0,0,20
p_002840,2024-07-21,2,1813,14,1,4.99,0,26
p_002840,2024-07-22,3,3655,23,0,0,0,27
p_002840,2024-07-23,3,4462,23,3,29.97,1,28
p_002840,2024-07-24,3,4443,22,1,19.99,0,29
p_002840,2024-07-25,1,1099,5,2,14.98,1,30
p_002840,2024-07-26,2,2215,12,0,0,1,31
p_002840,2024-07-27,1,1409,8,0,0,1,32
p_002840,2024-07-28,1,734,5,0,0,0,33
p_002840,2024-07-30,1,708,6,0,0,0,35
p_002840,2024-08-01,2,3406,16,2,20.979999999999997,0,37
p_002840,2024-08-03,3,4158,19,0,0,0,39
p_002840,2024-08-05,1,2153,5,1,0.99,0,41
p_002840,2024-08-06,1,1022,4,1,4.99,1,42
p_002840,2024-08-07,1,1253,8,0,0,2,43
p_002840,2024-08-08,1,2179,10,0,0,0,44
p_002840,2024-08-09,2,2882,15,0,0,0,45
p_002840,2024-08-11,2,3464,20,2,9.98,0,47
p_002840,2024-08-13,1,2321,9,2,10.98,1,49
p_002840,2024-08-15,2,2975,14,0,0,1,51
p_002840,2024-08-19,1,1506,9,2,10.98,0,55
p_002840,2024-08-20,1,1000,6,0,0,0,56
p_002840,2024-08-21,1,2061,9,1,4.99,0,57
p_002840,2024-08-22,1,2228,8,0,0,0,58
p_002840,2024-08-25,1,1969,6,1,4.99,1,61
p_002840,2024-08-28,3,4518,22,1,0.99,0,64
p_002840,2024-08-29,2,2851,12,0,0,1,65
p_002840,2024-08-30,1,607,9,0,0,0,66
p_002840,2024-09-01,1,762,9,2,21.979999999999997,1,68
p_002840,2024-09-03,1,604,9,0,0,0,70
p_002840,2024-09-04,1,2066,5,0,0,0,71
p_002840,2024-09-06,1,980,9,0,0,0,73
p_002840,2024-09-07,0,0,0,0,0,1,74
p_002840,2024-09-08,1,671,9,0,0,0,75
p_002840,2024-09-09,1,1190,8,1,4.99,0,76
p_002840,2024-09-10,2,4153,19,1,19.99,0,77
p_002840,2024-09-12,0,0,0,0,0,1,79
p_002840,2024-09-13,1,1292,5,2,24.979999999999997,0,80
p_002840,2024-09-15,1,2345,8,0,0,0,82
p_002840,2024-09-17,1,1067,6,0,0,0,84
p_002840,2024-09-18,0,0,0,0,0,1,85
p_002840,2024-09-20,0,0,0,0,0,1,87
p_002840,2024-09-23,0,0,0,0,0,1,90
p_002840,2024-09-26,2,3574,13,1,4.99,1,93
p_002840,2024-09-27,1,2278,5,1,4.99,0,94
p_002840,2024-09-28,1,2320,10,0,0,0,95
p_002840,2024-09-29,1,2250,5,0,0,1,96
p_002840,2024-09-30,1,1066,8,0,0,0,97
p_002840,2024-10-02,1,1588,6,0,0,1,99
p_002840,2024-10-04,1,761,5,0,0,0,101
p_002840,2024-10-05,1,1608,10,0,0,0,102
p_002840,2024-10-07,1,772,8,0,0,0,104
p_002840,2024-10-09,3,2920,24,3,25.97,0,106
p_002840,2024-10-10,1,2090,8,1,1.99,1,107
p_002840,2024-10-12,0,0,0,0,0,1,109
p_002840,2024-10-14,1,2207,8,1,19.99,0,111
p_002840,2024-10-15,1,2069,8,0,0,0,112
p_002840,2024-10-18,1,741,7,0,0,0,115
p_002840,2024-10-19,2,3348,19,0,0,0,116
p_002840,2024-10-21,1,2381,7,0,0,0,118
p_002840,2024-10-22,1,2183,7,0,0,1,119
p_002840,2024-10-23,2,4196,14,0,0,0,120
p_002840,2024-10-25,2,3186,14,4,49.959999999999994,0,122
p_002840,2024-10-26,0,0,0,0,0,1,123
p_002840,2024-10-27,0,0,0,0,0,1,124
p_002840,2024-10-28,2,1263,15,1,19.99,1,125
p_002840,2024-10-29,1,861,5,1,19.99,1,126
p_002840,2024-11-02,1,1963,9,0,0,0,130
p_002840,2024-11-04,2,3097,13,0,0,0,132
p_002840,2024-11-05,0,0,0,0,0,1,133
p_002840,2024-11-08,1,2115,10,0,0,0,136
p_002840,2024-11-09,0,0,0,0,0,2,137
p_002840,2024-11-11,1,1621,5,0,0,1,139
p_002840,2024-11-12,1,784,4,0,0,0,140
p_002840,2024-11-13,1,2158,8,0,0,0,141
p_002840,2024-11-14,0,0,0,0,0,1,142
p_002840,2024-11-15,1,2186,9,0,0,1,143
p_002840,2024-11-16,1,1490,6,2,24.979999999999997,0,144
p_002840,2024-11-19,0,0,0,0,0,1,147
p_002840,2024-11-20,2,2470,15,0,0,1,148
p_002840,2024-11-21,2,2698,12,1,4.99,1,149
p_002840,2024-11-22,1,816,9,1,0.99,0,150
p_002840,2024-11-26,1,1381,7,0,0,0,154
p_002840,2024-11-28,1,2335,6,3,10.97,0,156
p_002840,2024-11-30,0,0,0,0,0,1,158
p_002840,2024-12-02,1,733,8,0,0,0,160
p_002840,2024-12-03,3,4105,23,2,24.979999999999997,0,161
p_002840,2024-12-04,1,607,5,1,19.99,0,162
p_002840,2024-12-06,0,0,0,0,0,1,164
p_002840,2024-12-08,2,2614,13,0,0,1,166
p_002840,2024-12-10,1,2297,9,1,0.99,0,168
p_002840,2024-12-18,2,2013,17,3,34.97,0,176
p_002840,2024-12-19,1,1414,10,2,9.98,0,177
p_002840,2024-12-20,0,0,0,0,0,1,178
p_002840,2024-12-21,0,0,0,0,0,1,179
p_002840,2024-12-22,1,1189,8,1,19.99,0,180
p_002840,2024-12-23,0,0,0,0,0,1,181
p_002840,2024-12-26,0,0,0,0,0,1,184
p_002840,2024-12-29,0,0,0,0,0,1,187
p_002840,2024-12-30,0,0,0,0,0,2,188
p_002841,2024-02-29,2,3225,15,4,64.96,0,0
p_002841,2024-03-01,1,973,5,1,4.99,0,1
p_002841,2024-03-04,2,1469,14,8,90.92,0,4
p_002841,2024-03-05,1,2139,4,3,39.97,0,5
p_002841,2024-03-07,1,843,8,0,0,0,7
p_002841,2024-03-08,2,2511,13,0,0,0,8
p_002841,2024-03-12,1,1703,5,1,19.99,0,12
p_002841,2024-03-16,0,0,0,0,0,1,16
p_002841,2024-03-21,2,3031,15,3,10.97,1,21
p_002841,2024-03-22,1,973,6,1,9.99,0,22
p_002841,2024-03-23,1,1365,8,1,19.99,0,23
p_002841,2024-03-24,1,772,10,0,0,0,24
p_002841,2024-03-25,1,1554,8,0,0,1,25
p_002841,2024-03-26,0,0,0,0,0,1,26
p_002841,2024-03-27,1,2244,9,0,0,0,27
p_002841,2024-03-29,0,0,0,0,0,1,29
p_002841,2024-04-01,0,0,0,0,0,1,32
p_002841,2024-04-02,0,0,0,0,0,1,33
p_002841,2024-04-04,1,640,6,1,0.99,0,35
p_002841,2024-04-07,2,3878,14,0,0,0,38
p_002841,2024-04-10,2,1353,18,1,19.99,0,41
p_002841,2024-04-12,1,1779,9,0,0,0,43
p_002841,2024-04-13,1,1229,10,1,4.99,0,44
p_002841,2024-04-14,1,1312,6,0,0,0,45
p_002841,2024-04-15,1,1622,5,0,0,1,46
p_002841,2024-04-16,1,2369,6,0,0,0,47
p_002841,2024-04-22,1,1974,4,0,0,1,53
p_002841,2024-04-24,1,2097,10,0,0,0,55
p_002841,2024-04-25,1,1262,10,0,0,0,56
p_002841,2024-04-26,1,1447,6,0,0,0,57
p_002841,2024-04-27,1,1187,9,0,0,0,58
p_002841,2024-04-29,1,1323,8,1,19.99,0,60
p_002841,2024-05-01,1,712,4,0,0,0,62
p_002841,2024-05-03,1,1031,7,0,0,0,64
p_002841,2024-05-04,1,895,6,0,0,0,65
p_002841,2024-05-05,1,2299,10,0,0,0,66
p_002841,2024-05-07,2,3004,18,1,19.99,0,68
p_002841,2024-05-08,3,5909,21,2,24.979999999999997,0,69
p_002841,2024-05-09,2,3352,17,0,0,0,70
p_002841,2024-05-10,1,1062,9,1,19.99,1,71
p_002841,2024-05-11,0,0,0,0,0,1,72
p_002841,2024-05-12,2,3470,13,2,14.98,0,73
p_002841,2024-05-14,1,1126,4,0,0,0,75
p_002841,2024-05-15,0,0,0,0,0,1,76
p_002841,2024-05-16,1,1511,5,1,0.99,0,77
p_002841,2024-05-17,1,631,8,0,0,0,78
p_002841,2024-05-20,2,3814,14,0,0,0,81
p_002841,2024-05-22,1,2304,9,0,0,0,83
p_002841,2024-05-23,1,2074,6,0,0,0,84
p_002841,2024-05-25,0,0,0,0,0,1,86
p_002841,2024-05-26,1,929,6,0,0,0,87
p_002841,2024-05-29,2,2946,14,0,0,0,90
p_002841,2024-06-01,2,2635,13,2,5.98,0,93
p_002841,2024-06-02,2,3584,12,1,9.99,0,94
p_002841,2024-06-04,3,6027,23,0,0,0,96
p_002841,2024-06-05,1,1658,9,0,0,1,97
p_002841,2024-06-06,0,0,0,0,0,1,98
p_002841,2024-06-09,1,2308,8,0,0,0,101
p_002841,2024-06-10,0,0,0,0,0,1,102
p_002841,2024-06-14,2,3789,12,0,0,0,106
p_002841,2024-06-15,1,2022,7,0,0,0,107
p_002841,2024-06-21,1,1109,10,1,19.99,1,113
p_002841,2024-06-22,0,0,0,0,0,1,114
p_002841,2024-06-23,1,1346,9,0,0,0,115
p_002841,2024-06-24,1,2101,7,0,0,0,116
p_002841,2024-06-25,2,2276,14,1,9.99,0,117
p_002841,2024-06-26,1,1943,7,0,0,0,118
p_002841,2024-06-27,1,841,8,0,0,0,119
p_002841,2024-06-28,1,1507,5,1,19.99,1,120
p_002841,2024-06-30,1,1240,7,1,9.99,0,122
p_002841,2024-07-02,2,3283,12,2,29.979999999999997,1,124
p_002841,2024-07-05,1,1001,6,0,0,0,127
p_002841,2024-07-07,1,2287,4,0,0,0,129
p_002841,2024-07-08,1,2059,7,0,0,0,130
p_002841,2024-07-10,1,1506,9,1,4.99,0,132
p_002841,2024-07-11,2,2137,14,1,19.99,0,133
p_002841,2024-07-12,2,3552,17,1,19.99,0,134
p_002841,2024-07-14,1,1264,10,0,0,0,136
p_002841,2024-07-15,2,2816,15,1,4.99,0,137
p_002841,2024-07-16,1,1908,9,0,0,0,138
p_002841,2024-07-20,2,4107,17,0,0,0,142
p_002841,2024-07-23,3,3101,21,1,4.99,0,145
p_002841,2024-07-24,2,2284,15,0,0,0,146
p_002841,2024-07-26,1,1762,6,1,4.99,1,148
p_002841,2024-07-31,1,2380,10,0,0,0,153
p_002841,2024-08-01,0,0,0,0,0,1,154
p_002841,2024-08-04,2,3243,15,1,0.99,0,157
p_002841,2024-08-05,2,3415,14,1,0.99,0,158
p_002841,2024-08-09,1,618,6,0,0,0,162
p_002841,2024-08-10,0,0,0,0,0,1,163
p_002841,2024-08-11,1,1756,5,1,4.99,1,164
p_002841,2024-08-13,1,2178,7,0,0,0,166
p_002841,2024-08-14,3,3590,23,2,24.979999999999997,0,167
p_002841,2024-08-15,3,3400,22,1,9.99,0,168
p_002841,2024-08-16,0,0,0,0,0,1,169
p_002841,2024-08-20,1,1019,6,0,0,0,173
p_002841,2024-08-21,1,1180,6,0,0,0,174
p_002841,2024-08-22,1,2167,7,0,0,0,175
p_002841,2024-08-23,1,2383,9,0,0,0,176
p_002841,2024-08-24,1,1173,5,0,0,0,177
p_002841,2024-08-26,2,4267,15,1,4.99,0,179
p_002841,2024-08-27,2,3347,16,0,0,0,180
p_002841,2024-08-28,1,1951,4,1,19.99,0,181
p_002841,2024-08-29,3,5371,26,2,1.98,0,182
p_002841,2024-08-30,1,714,6,0,0,0,183
p_002841,2024-08-31,1,660,8,1,19.99,0,184
p_002841,2024-09-01,1,1645,5,1,9.99,0,185
p_002841,2024-09-02,1,1386,8,0,0,0,186
p_002841,2024-09-04,2,2602,14,1,19.99,0,188
p_002841,2024-09-05,1,1760,7,0,0,0,189
p_002841,2024-09-06,1,2335,8,1,1.99,0,190
p_002841,2024-09-07,0,0,0,0,0,1,191
p_002841,2024-09-09,1,1005,7,0,0,0,193
p_002841,2024-09-11,1,1838,9,0,0,0,195
p_002841,2024-09-12,1,2010,7,0,0,0,196
p_002841,2024-09-13,1,1796,9,2,10.98,0,197
p_002841,2024-09-15,3,4364,23,1,1.99,0,199
p_002841,2024-09-22,1,1148,9,0,0,0,206
p_002841,2024-09-23,2,1596,15,3,19.97,1,207
p_002841,2024-10-02,1,1641,6,0,0,0,216
p_002841,2024-10-03,0,0,0,0,0,1,217
p_002841,2024-10-04,2,2695,18,2,24.979999999999997,0,218
p_002841,2024-10-05,0,0,0,0,0,1,219
p_002841,2024-10-11,1,1360,6,0,0,0,225
p_002842,2024-05-10,1,1044,10,0,0,2,0
p_002842,2024-05-11,1,1980,10,1,19.99,0,1
p_002842,2024-05-12,1,1758,5,2,39.98,1,2
p_002842,2024-05-14,1,1263,9,0,0,0,4
p_002842,2024-05-15,0,0,0,0,0,1,5
p_002842,2024-05-18,1,600,7,0,0,1,8
p_002842,2024-05-25,1,1727,9,4,30.959999999999997,0,15
p_002842,2024-05-26,1,2009,8,0,0,0,16
p_002842,2024-05-27,2,4136,13,1,4.99,0,17
p_002842,2024-05-28,2,3315,13,0,0,0,18
p_002842,2024-05-29,1,780,5,0,0,0,19
p_002842,2024-05-30,2,2582,20,3,19.97,0,20
p_002842,2024-06-01,1,698,7,0,0,0,22
p_002842,2024-06-03,1,1428,6,0,0,0,24
p_002842,2024-06-04,1,1478,9,0,0,0,25
p_002842,2024-06-05,0,0,0,0,0,1,26
p_002842,2024-06-06,2,3349,15,0,0,0,27
p_002842,2024-06-07,3,3861,13,0,0,0,28
p_002842,2024-06-08,1,2098,8,0,0,0,29
p_002842,2024-06-10,1,2169,7,1,19.99,0,31
p_002842,2024-06-11,2,2684,14,0,0,0,32
p_002842,2024-06-14,0,0,0,0,0,1,35
p_002842,2024-06-17,1,1438,9,0,0,0,38
p_002842,2024-06-20,2,2944,10,0,0,0,41
p_002842,2024-06-22,1,777,7,0,0,0,43
p_002842,2024-06-24,2,2641,16,0,0,1,45
p_002842,2024-06-25,1,1207,5,0,0,0,46
p_002842,2024-06-26,2,2877,11,1,4.99,0,47
p_002842,2024-06-27,1,1748,4,0,0,0,48
p_002842,2024-06-28,1,883,6,0,0,0,49
p_002842,2024-06-30,2,3160,12,2,39.98,0,51
p_002842,2024-07-01,2,2644,16,0,0,0,52
p_002842,2024-07-04,1,848,9,0,0,0,55
p_002842,2024-07-06,1,879,8,1,19.99,0,57
p_002842,2024-07-08,1,1859,6,0,0,1,59
p_002842,2024-07-10,2,3401,18,0,0,0,61
p_002842,2024-07-11,1,703,8,1,19.99,0,62
p_002842,2024-07-12,0,0,0,0,0,1,63
p_002842,2024-07-13,1,2323,7,0,0,0,64
p_002842,2024-07-14,2,2887,13,0,0,0,65
p_002842,2024-07-15,3,2896,21,0,0,0,66
p_002842,2024-07-17,3,6106,27,1,9.99,0,68
p_002842,2024-07-18,1,2030,6,0,0,0,69
p_002842,2024-07-19,1,1406,7,0,0,0,70
p_002842,2024-07-22,3,5622,23,1,19.99,0,73
p_002842,2024-07-23,1,2176,8,0,0,0,74
p_002842,2024-07-25,0,0,0,0,0,2,76
p_002842,2024-07-28,1,1003,5,0,0,0,79
p_002842,2024-07-30,1,1398,10,1,9.99,0,81
p_002842,2024-08-01,1,2313,6,1,4.99,0,83
p_002842,2024-08-02,2,2916,12,0,0,0,84
p_002842,2024-08-04,1,1849,10,0,0,0,86
p_002842,2024-08-05,1,945,6,0,0,0,87
p_002842,2024-08-06,0,0,0,0,0,1,88
p_002842,2024-08-07,2,2622,13,1,19.99,0,89
p_002842,2024-08-08,1,2224,6,0,0,0,90
p_002842,2024-08-09,0,0,0,0,0,1,91
p_002842,2024-08-10,2,3126,13,0,0,1,92
p_002842,2024-08-12,1,1019,5,1,4.99,0,94
p_002842,2024-08-17,2,3695,15,0,0,0,99
p_002842,2024-08-18,1,639,10,0,0,0,100
p_002842,2024-08-19,1,1142,9,0,0,0,101
p_002842,2024-08-20,1,1387,5,0,0,0,102
p_002842,2024-08-21,2,4005,15,0,0,0,103
p_002842,2024-08-22,1,1045,10,1,4.99,1,104
p_002842,2024-08-23,0,0,0,0,0,1,105
p_002842,2024-08-24,2,3414,14,1,0.99,1,106
p_002842,2024-08-25,1,909,7,1,9.99,0,107
p_002842,2024-08-28,1,1459,8,0,0,1,110
p_002842,2024-09-01,1,1117,9,0,0,0,114
p_002842,2024-09-02,1,1125,5,1,4.99,0,115
p_002842,2024-09-03,1,1788,9,1,9.99,0,116
p_002842,2024-09-04,2,2898,15,1,4.99,0,117
p_002842,2024-09-05,1,1463,6,0,0,0,118
p_002842,2024-09-07,3,5532,26,1,19.99,0,120
p_002842,2024-09-08,1,2377,9,0,0,0,121
p_002842,2024-09-10,1,1141,7,0,0,0,123
p_002842,2024-09-11,2,1535,10,1,19.99,0,124
p_002842,2024-09-12,0,0,0,0,0,1,125
p_002842,2024-09-14,0,0,0,0,0,1,127
p_002842,2024-09-15,2,2093,18,1,4.99,0,128
p_002842,2024-09-16,1,2190,8,0,0,1,129
p_002842,2024-09-17,2,4605,16,0,0,0,130
p_002842,2024-09-18,1,1194,6,0,0,0,131
p_002842,2024-09-21,1,1126,6,0,0,0,134
p_002842,2024-09-23,2,1775,16,1,19.99,0,136
p_002842,2024-09-25,2,2935,15,2,10.98,0,138
p_002842,2024-09-26,1,739,5,1,19.99,0,139
p_002842,2024-09-27,0,0,0,0,0,1,140
p_002842,2024-09-28,1,2075,4,0,0,0,141
p_002842,2024-09-30,1,1060,10,0,0,0,143
p_002842,2024-10-01,1,2223,7,0,0,0,144
p_002842,2024-10-02,1,648,8,0,0,0,145
p_002842,2024-10-03,1,2184,9,0,0,0,146
p_002842,2024-10-05,1,2199,9,0,0,0,148
p_002842,2024-10-08,1,2208,8,0,0,1,151
p_002842,2024-10-10,0,0,0,0,0,2,153
p_002842,2024-10-11,1,1780,9,0,0,0,154
p_002842,2024-10-12,3,2960,20,1,19.99,0,155
p_002842,2024-10-13,1,1899,7,0,0,0,156
p_002842,2024-10-15,1,2392,9,0,0,0,158
p_002842,2024-10-16,2,3315,17,0,0,0,159
p_002842,2024-10-19,2,2091,17,0,0,0,162
p_002842,2024-10-20,1,840,9,1,4.99,0,163
p_002842,2024-10-22,1,1264,7,0,0,0,165
p_002842,2024-10-23,1,1883,6,0,0,0,166
p_002842,2024-10-24,1,2146,5,0,0,1,167
p_002842,2024-10-27,1,1251,7,0,0,0,170
p_002842,2024-10-28,1,1910,5,1,4.99,0,171
p_002842,2024-10-31,3,4198,24,3,29.97,0,174
p_002842,2024-11-02,3,4566,24,1,4.99,0,176
p_002842,2024-11-03,0,0,0,0,0,2,177
p_002842,2024-11-04,2,3212,14,0,0,1,178
p_002842,2024-11-05,1,1102,8,0,0,0,179
p_002842,2024-11-08,2,2789,15,0,0,0,182
p_002842,2024-11-09,1,1888,9,0,0,2,183
p_002842,2024-11-11,0,0,0,0,0,1,185
p_002842,2024-11-12,3,5295,14,1,19.99,0,186
p_002842,2024-11-13,1,2176,7,1,4.99,1,187
p_002842,2024-11-14,1,2179,9,0,0,0,188
p_002842,2024-11-17,2,2918,14,1,9.99,0,191
p_002842,2024-11-19,1,1858,7,0,0,0,193
p_002842,2024-11-21,1,679,4,0,0,0,195
p_002842,2024-11-23,1,2127,8,0,0,0,197
p_002842,2024-11-25,1,1157,6,0,0,0,199
p_002842,2024-11-26,1,1107,9,2,39.98,0,200
p_002842,2024-11-27,2,1517,20,0,0,0,201
p_002842,2024-11-29,1,1148,6,0,0,1,203
p_002842,2024-11-30,1,1431,9,1,1.99,1,204
p_002842,2024-12-01,0,0,0,0,0,1,205
p_002842,2024-12-02,3,4231,18,3,19.97,0,206
p_002842,2024-12-04,1,918,8,1,4.99,0,208
p_002842,2024-12-06,2,2471,11,1,19.99,0,210
p_002842,2024-12-08,0,0,0,0,0,1,212
p_002842,2024-12-09,0,0,0,0,0,1,213
p_002842,2024-12-10,1,2125,9,0,0,0,214
p_002842,2024-12-12,0,0,0,0,0,1,216
p_002842,2024-12-16,1,2309,6,1,4.99,0,220
p_002842,2024-12-17,1,1992,8,0,0,1,221
p_002842,2024-12-19,1,2053,8,0,0,0,223
p_002842,2024-12-24,0,0,0,0,0,1,228
p_002843,2024-07-16,1,1802,9,1,1.99,0,0
p_002843,2024-07-17,1,819,6,0,0,0,1
p_002843,2024-07-19,1,794,5,1,4.99,0,3
p_002843,2024-07-20,0,0,0,0,0,1,4
p_002843,2024-07-21,1,1015,5,2,39.98,0,5
p_002843,2024-07-22,1,1621,8,0,0,1,6
p_002843,2024-07-24,1,683,9,3,49.97,1,8
p_002843,2024-07-25,1,1686,6,0,0,0,9
p_002843,2024-07-26,0,0,0,0,0,1,10
p_002843,2024-07-28,2,3025,13,3,24.97,0,12
p_002843,2024-07-29,1,2240,8,0,0,0,13
p_002843,2024-07-30,1,1358,8,0,0,1,14
p_002843,2024-08-02,2,1685,9,2,9.98,0,17
p_002843,2024-08-03,1,2340,6,1,4.99,0,18
p_002843,2024-08-04,0,0,0,0,0,1,19
p_002843,2024-08-06,1,1904,10,0,0,0,21
