purchase_id,player_id,session_id,purchase_timestamp,product_sku,price_usd,coins_granted,days_since_install,is_first_purchase
pu_00005vz,p_002891,s_p_002891_00001,2024-03-25T15:31:42.008Z,starter_pack,1.99,2000,4,1
pu_00005w0,p_002891,s_p_002891_00001,2024-03-25T15:28:42.726Z,coins_small,0.99,1000,4,0
pu_00005w1,p_002891,s_p_002891_00001,2024-03-25T15:28:29.026Z,coins_medium,4.99,5500,4,0
pu_00005w2,p_002891,s_p_002891_00003,2024-03-29T07:25:38.886Z,coins_small,0.99,1000,8,0
pu_00005w3,p_002891,s_p_002891_00003,2024-03-29T07:28:19.265Z,coins_small,0.99,1000,8,0
pu_00005w4,p_002891,s_p_002891_00003,2024-03-29T07:26:47.274Z,coins_small,0.99,1000,8,0
pu_00005w5,p_002891,s_p_002891_00005,2024-04-03T10:49:02.538Z,coins_small,0.99,1000,13,0
pu_00005w6,p_002891,s_p_002891_00005,2024-04-03T10:50:11.921Z,coins_large,19.99,25000,13,0
pu_00005w7,p_002891,s_p_002891_00006,2024-04-09T06:02:12.390Z,coins_small,0.99,1000,19,0
pu_00005w8,p_002891,s_p_002891_00006,2024-04-09T06:09:43.471Z,coins_medium,4.99,5500,19,0
pu_00005w9,p_002891,s_p_002891_00006,2024-04-09T06:08:33.317Z,coins_small,0.99,1000,19,0
pu_00005wa,p_002891,s_p_002891_00006,2024-04-09T06:04:57.133Z,coins_small,0.99,1000,19,0
pu_00005wb,p_002891,s_p_002891_00008,2024-04-28T12:33:11.285Z,coins_medium,4.99,5500,38,0
pu_00005wc,p_002891,s_p_002891_00010,2024-05-10T19:25:57.425Z,coins_large,19.99,25000,50,0
pu_00005wd,p_002891,s_p_002891_00010,2024-05-10T19:22:06.352Z,coins_medium,4.99,5500,50,0
pu_00005we,p_002891,s_p_002891_00010,2024-05-10T19:23:50.033Z,coins_small,0.99,1000,50,0
pu_00005wf,p_002891,s_p_002891_00011,2024-05-12T11:13:03.023Z,coins_medium,4.99,5500,52,0
pu_00005wg,p_002891,s_p_002891_00012,2024-05-12T22:22:51.003Z,starter_pack,1.99,2000,52,0
pu_00005wh,p_002734,s_p_002734_00001,2024-02-14T21:21:25.669Z,coins_large,19.99,25000,0,1
pu_00005wi,p_002734,s_p_002734_00001,2024-02-14T21:37:44.897Z,coins_medium,4.99,5500,0,0
pu_00005wj,p_002734,s_p_002734_00002,2024-02-15T13:06:46.414Z,coins_large,19.99,25000,1,0
pu_00005wk,p_002734,s_p_002734_00003,2024-02-15T15:33:51.009Z,coins_large,19.99,25000,1,0
pu_00005wl,p_002734,s_p_002734_00005,2024-02-16T23:17:22.937Z,coins_medium,4.99,5500,2,0
pu_00005wm,p_002734,s_p_002734_00006,2024-02-17T16:19:30.440Z,coins_medium,4.99,5500,3,0
pu_00005wn,p_002734,s_p_002734_00006,2024-02-17T16:21:47.491Z,coins_medium,4.99,5500,3,0
pu_00005wo,p_002734,s_p_002734_00016,2024-03-03T13:15:41.791Z,coins_medium,4.99,5500,18,0
pu_00005wp,p_002734,s_p_002734_00022,2024-03-10T18:53:56.458Z,coins_large,19.99,25000,25,0
pu_00005wq,p_002734,s_p_002734_00026,2024-03-15T20:14:27.916Z,coins_large,19.99,25000,30,0
pu_00005wr,p_002734,s_p_002734_00028,2024-03-20T07:59:07.312Z,coins_small,0.99,1000,35,0
pu_00005ws,p_002734,s_p_002734_00029,2024-03-21T19:29:22.116Z,coins_medium,4.99,5500,36,0
pu_00005wt,p_002734,s_p_002734_00030,2024-03-23T10:11:09.615Z,coins_medium,4.99,5500,38,0
pu_00005wu,p_002734,s_p_002734_00036,2024-03-30T22:35:29.583Z,coins_large,19.99,25000,45,0
pu_00005wv,p_002734,s_p_002734_00045,2024-04-07T17:46:03.170Z,coins_large,19.99,25000,53,0
pu_00005ww,p_002734,s_p_002734_00050,2024-04-11T13:48:19.481Z,coins_large,19.99,25000,57,0
pu_00005wx,p_002734,s_p_002734_00051,2024-04-13T11:16:57.754Z,coins_large,19.99,25000,59,0
pu_00005wy,p_002734,s_p_002734_00054,2024-04-16T16:01:17.839Z,coins_small,0.99,1000,62,0
pu_00005wz,p_002734,s_p_002734_00056,2024-04-19T07:26:38.861Z,coins_small,0.99,1000,65,0
pu_00005x0,p_002734,s_p_002734_00058,2024-04-23T18:11:28.218Z,coins_small,0.99,1000,69,0
pu_00005x1,p_002734,s_p_002734_00058,2024-04-23T18:11:04.420Z,coins_large,19.99,25000,69,0
pu_00005x2,p_002734,s_p_002734_00058,2024-04-23T18:01:24.941Z,vip_monthly,9.99,10000,69,0
pu_00005x3,p_002734,s_p_002734_00065,2024-04-28T10:16:48.029Z,coins_large,19.99,25000,74,0
pu_00005x4,p_002734,s_p_002734_00066,2024-05-05T20:53:15.270Z,coins_large,19.99,25000,81,0
pu_00005x5,p_002734,s_p_002734_00069,2024-05-10T08:57:57.038Z,coins_large,19.99,25000,86,0
pu_00005x6,p_002734,s_p_002734_00076,2024-05-18T18:53:44.414Z,vip_monthly,9.99,10000,94,0
pu_00005x7,p_002734,s_p_002734_00077,2024-05-19T10:16:25.858Z,coins_large,19.99,25000,95,0
pu_00005x8,p_002734,s_p_002734_00077,2024-05-19T10:05:19.635Z,vip_monthly,9.99,10000,95,0
pu_00005x9,p_002734,s_p_002734_00078,2024-05-21T10:34:43.842Z,coins_large,19.99,25000,97,0
pu_00005xa,p_002734,s_p_002734_00078,2024-05-21T10:30:20.049Z,coins_medium,4.99,5500,97,0
pu_00005xb,p_002734,s_p_002734_00081,2024-05-27T13:55:22.746Z,coins_medium,4.99,5500,103,0
pu_00005xc,p_002734,s_p_002734_00089,2024-06-10T23:27:14.691Z,coins_large,19.99,25000,117,0
pu_00005xd,p_002734,s_p_002734_00090,2024-06-11T22:28:14.430Z,coins_medium,4.99,5500,118,0
pu_00005xe,p_002734,s_p_002734_00092,2024-06-13T12:49:05.878Z,coins_large,19.99,25000,120,0
pu_00005xf,p_002734,s_p_002734_00104,2024-06-22T13:01:48.300Z,coins_large,19.99,25000,129,0
pu_00005xg,p_002734,s_p_002734_00107,2024-06-25T22:21:56.549Z,vip_monthly,9.99,10000,132,0
pu_00005xh,p_002734,s_p_002734_00116,2024-07-03T18:34:40.344Z,coins_large,19.99,25000,140,0
pu_00005xi,p_002734,s_p_002734_00121,2024-07-09T10:15:59.714Z,coins_small,0.99,1000,146,0
pu_00005xj,p_002734,s_p_002734_00124,2024-07-14T17:36:21.091Z,coins_large,19.99,25000,151,0
pu_00005xk,p_002734,s_p_002734_00133,2024-07-26T19:14:10.724Z,coins_large,19.99,25000,163,0
pu_00005xl,p_002734,s_p_002734_00134,2024-07-30T07:08:59.252Z,coins_small,0.99,1000,167,0
pu_00005xm,p_002734,s_p_002734_00143,2024-08-14T12:33:18.100Z,coins_large,19.99,25000,182,0
pu_00005xn,p_002734,s_p_002734_00153,2024-08-30T16:07:52.381Z,coins_large,19.99,25000,198,0
pu_00005xo,p_002734,s_p_002734_00155,2024-09-01T22:41:01.695Z,coins_small,0.99,1000,200,0
pu_00005xp,p_002734,s_p_002734_00156,2024-09-02T14:44:05.959Z,coins_small,0.99,1000,201,0
pu_00005xq,p_002734,s_p_002734_00158,2024-09-06T07:49:35.598Z,coins_large,19.99,25000,205,0
pu_00005xr,p_002734,s_p_002734_00160,2024-09-10T06:23:59.243Z,vip_monthly,9.99,10000,209,0
pu_00005xs,p_002734,s_p_002734_00165,2024-09-14T15:55:32.526Z,coins_medium,4.99,5500,213,0
pu_00005xt,p_002734,s_p_002734_00168,2024-09-26T22:22:13.719Z,coins_large,19.99,25000,225,0
pu_00005xu,p_002775,s_p_002775_00001,2024-06-04T17:17:13.096Z,starter_pack,1.99,2000,1,1
pu_00005xv,p_002775,s_p_002775_00001,2024-06-04T17:18:31.991Z,coins_medium,4.99,5500,1,0
pu_00005xw,p_002775,s_p_002775_00001,2024-06-04T17:29:16.342Z,coins_large,19.99,25000,1,0
pu_00005xx,p_002775,s_p_002775_00001,2024-06-04T17:20:34.281Z,coins_medium,4.99,5500,1,0
pu_00005xy,p_002775,s_p_002775_00003,2024-06-07T17:59:45.052Z,coins_small,0.99,1000,4,0
pu_00005xz,p_002775,s_p_002775_00003,2024-06-07T17:50:58.624Z,coins_large,19.99,25000,4,0
pu_00005y0,p_002775,s_p_002775_00004,2024-06-08T13:15:26.603Z,coins_small,0.99,1000,5,0
pu_00005y1,p_002775,s_p_002775_00005,2024-06-10T12:08:25.090Z,starter_pack,1.99,2000,7,0
pu_00005y2,p_002775,s_p_002775_00005,2024-06-10T12:10:21.091Z,coins_large,19.99,25000,7,0
pu_00005y3,p_002775,s_p_002775_00008,2024-06-14T12:48:37.131Z,coins_medium,4.99,5500,11,0
pu_00005y4,p_002775,s_p_002775_00011,2024-06-21T10:37:49.408Z,coins_large,19.99,25000,18,0
pu_00005y5,p_002775,s_p_002775_00012,2024-06-22T11:01:16.372Z,coins_medium,4.99,5500,19,0
pu_00005y6,p_002775,s_p_002775_00014,2024-06-23T20:25:47.570Z,coins_large,19.99,25000,20,0
pu_00005y7,p_002775,s_p_002775_00014,2024-06-23T20:15:32.906Z,coins_medium,4.99,5500,20,0
pu_00005y8,p_002775,s_p_002775_00015,2024-06-25T22:10:11.824Z,vip_monthly,9.99,10000,22,0
pu_00005y9,p_002775,s_p_002775_00016,2024-06-29T08:04:38.721Z,coins_large,19.99,25000,26,0
pu_00005ya,p_002775,s_p_002775_00017,2024-06-30T18:07:20.593Z,vip_monthly,9.99,10000,27,0
pu_00005yb,p_002775,s_p_002775_00021,2024-07-05T12:45:51.501Z,coins_large,19.99,25000,32,0
pu_00005yc,p_002775,s_p_002775_00023,2024-07-08T07:32:21.627Z,coins_medium,4.99,5500,35,0
pu_00005yd,p_002775,s_p_002775_00025,2024-07-11T09:21:56.506Z,coins_large,19.99,25000,38,0
pu_00005ye,p_002775,s_p_002775_00029,2024-07-17T22:40:04.357Z,coins_large,19.99,25000,44,0
pu_00005yf,p_002775,s_p_002775_00030,2024-07-20T23:28:06.644Z,coins_medium,4.99,5500,47,0
pu_00005yg,p_002775,s_p_002775_00038,2024-07-31T22:55:52.516Z,coins_medium,4.99,5500,58,0
pu_00005yh,p_002775,s_p_002775_00038,2024-07-31T22:54:46.943Z,coins_small,0.99,1000,58,0
pu_00005yi,p_002775,s_p_002775_00040,2024-08-01T18:37:54.015Z,coins_large,19.99,25000,59,0
pu_00005yj,p_002775,s_p_002775_00041,2024-08-05T08:36:14.794Z,coins_large,19.99,25000,63,0
pu_00005yk,p_002775,s_p_002775_00053,2024-08-22T13:26:52.486Z,coins_small,0.99,1000,80,0
pu_00005yl,p_002775,s_p_002775_00062,2024-09-01T19:42:30.351Z,starter_pack,1.99,2000,90,0
pu_00005ym,p_002775,s_p_002775_00068,2024-09-15T11:45:19.845Z,coins_small,0.99,1000,104,0
pu_00005yn,p_002775,s_p_002775_00077,2024-09-27T09:08:16.646Z,coins_large,19.99,25000,116,0
pu_00005yo,p_002775,s_p_002775_00080,2024-10-02T06:52:42.876Z,coins_medium,4.99,5500,121,0
pu_00005yp,p_002775,s_p_002775_00080,2024-10-02T07:01:14.107Z,vip_monthly,9.99,10000,121,0
pu_00005yq,p_002775,s_p_002775_00084,2024-10-07T12:52:13.684Z,coins_large,19.99,25000,126,0
pu_00005yr,p_002775,s_p_002775_00085,2024-10-09T07:54:08.772Z,coins_large,19.99,25000,128,0
pu_00005ys,p_002775,s_p_002775_00089,2024-10-11T07:00:45.816Z,vip_monthly,9.99,10000,130,0
pu_00005yt,p_002775,s_p_002775_00089,2024-10-11T06:50:50.146Z,starter_pack,1.99,2000,130,0
pu_00005yu,p_002775,s_p_002775_00098,2024-10-27T22:05:22.752Z,coins_large,19.99,25000,146,0
pu_00005yv,p_002775,s_p_002775_00099,2024-10-27T22:46:32.289Z,coins_large,19.99,25000,146,0
pu_00005yw,p_002775,s_p_002775_00100,2024-10-28T11:46:37.423Z,coins_medium,4.99,5500,147,0
pu_00005yx,p_002775,s_p_002775_00100,2024-10-28T11:31:56.159Z,coins_large,19.99,25000,147,0
pu_00005yy,p_002775,s_p_002775_00104,2024-10-30T22:44:58.254Z,coins_large,19.99,25000,149,0
pu_00005yz,p_002775,s_p_002775_00105,2024-10-31T16:15:33.371Z,coins_medium,4.99,5500,150,0
pu_00005z0,p_002775,s_p_002775_00105,2024-10-31T16:00:14.011Z,coins_large,19.99,25000,150,0
pu_00005z1,p_002775,s_p_002775_00106,2024-10-31T18:40:58.667Z,vip_monthly,9.99,10000,150,0
pu_00005z2,p_002775,s_p_002775_00107,2024-10-31T20:49:26.750Z,coins_medium,4.99,5500,150,0
pu_00005z3,p_002775,s_p_002775_00108,2024-11-01T14:26:09.071Z,coins_medium,4.99,5500,151,0
pu_00005z4,p_002775,s_p_002775_00112,2024-11-04T13:39:53.301Z,coins_large,19.99,25000,154,0
pu_00005z5,p_002775,s_p_002775_00112,2024-11-04T13:47:29.787Z,vip_monthly,9.99,10000,154,0
pu_00005z6,p_002775,s_p_002775_00113,2024-11-05T08:12:08.128Z,coins_large,19.99,25000,155,0
pu_00005z7,p_002775,s_p_002775_00114,2024-11-06T09:35:00.899Z,coins_large,19.99,25000,156,0
pu_00005z8,p_002775,s_p_002775_00122,2024-11-16T07:29:01.477Z,coins_medium,4.99,5500,166,0
pu_00005z9,p_002775,s_p_002775_00125,2024-11-20T09:12:38.292Z,vip_monthly,9.99,10000,170,0
pu_00005za,p_002775,s_p_002775_00131,2024-11-29T13:45:54.717Z,coins_small,0.99,1000,179,0
pu_00005zb,p_002775,s_p_002775_00136,2024-12-03T06:21:05.708Z,coins_medium,4.99,5500,183,0
pu_00005zc,p_002775,s_p_002775_00137,2024-12-04T18:15:12.325Z,coins_large,19.99,25000,184,0
pu_00005zd,p_002775,s_p_002775_00140,2024-12-08T22:49:20.959Z,coins_large,19.99,25000,188,0
pu_00005ze,p_002775,s_p_002775_00141,2024-12-10T15:05:17.323Z,coins_medium,4.99,5500,190,0
pu_00005zf,p_002775,s_p_002775_00144,2024-12-13T08:42:23.098Z,coins_medium,4.99,5500,193,0
pu_00005zg,p_002957,s_p_002957_00002,2024-02-12T21:28:44.020Z,coins_small,0.99,1000,2,1
pu_00005zh,p_002957,s_p_002957_00003,2024-02-15T11:04:10.469Z,coins_small,0.99,1000,5,0
pu_00005zi,p_002957,s_p_002957_00004,2024-02-17T08:01:17.680Z,coins_small,0.99,1000,7,0
pu_00005zj,p_002957,s_p_002957_00004,2024-02-17T08:08:16.356Z,coins_small,0.99,1000,7,0
pu_00005zk,p_002957,s_p_002957_00006,2024-03-01T09:40:23.101Z,starter_pack,1.99,2000,20,0
pu_00005zl,p_002957,s_p_002957_00008,2024-03-02T21:55:09.658Z,coins_large,19.99,25000,21,0
pu_00005zm,p_002957,s_p_002957_00009,2024-03-11T09:38:30.179Z,coins_medium,4.99,5500,30,0
pu_00005zn,p_002957,s_p_002957_00012,2024-03-25T11:01:22.011Z,coins_small,0.99,1000,44,0
pu_00005zo,p_002957,s_p_002957_00013,2024-03-26T11:34:02.025Z,coins_medium,4.99,5500,45,0
pu_00005zp,p_002957,s_p_002957_00015,2024-04-01T15:11:42.011Z,coins_small,0.99,1000,51,0
pu_00005zq,p_002957,s_p_002957_00022,2024-04-18T17:29:27.549Z,starter_pack,1.99,2000,68,0
pu_00005zr,p_002957,s_p_002957_00022,2024-04-18T17:24:31.422Z,coins_small,0.99,1000,68,0
pu_00005zs,p_002957,s_p_002957_00023,2024-04-26T16:36:40.092Z,coins_large,19.99,25000,76,0
pu_00005zt,p_002754,s_p_002754_00001,2024-03-29T12:39:00.507Z,starter_pack,1.99,2000,4,1
pu_00005zu,p_002754,s_p_002754_00003,2024-03-30T17:00:53.921Z,coins_large,19.99,25000,5,0
pu_00005zv,p_002754,s_p_002754_00003,2024-03-30T16:46:18.101Z,coins_large,19.99,25000,5,0
pu_00005zw,p_002754,s_p_002754_00003,2024-03-30T16:47:10.424Z,coins_medium,4.99,5500,5,0
pu_00005zx,p_002754,s_p_002754_00004,2024-04-01T15:15:14.066Z,coins_medium,4.99,5500,7,0
pu_00005zy,p_002754,s_p_002754_00004,2024-04-01T14:53:38.915Z,coins_large,19.99,25000,7,0
pu_00005zz,p_002754,s_p_002754_00004,2024-04-01T14:59:36.076Z,coins_large,19.99,25000,7,0
pu_0000600,p_002754,s_p_002754_00005,2024-04-02T23:25:45.763Z,coins_medium,4.99,5500,8,0
pu_0000601,p_002754,s_p_002754_00006,2024-04-03T13:13:18.557Z,coins_medium,4.99,5500,9,0
pu_0000602,p_002754,s_p_002754_00006,2024-04-03T13:08:37.061Z,coins_small,0.99,1000,9,0
pu_0000603,p_002754,s_p_002754_00011,2024-04-09T23:06:15.168Z,coins_medium,4.99,5500,15,0
pu_0000604,p_002754,s_p_002754_00020,2024-04-21T22:26:23.926Z,vip_monthly,9.99,10000,27,0
pu_0000605,p_002754,s_p_002754_00028,2024-04-28T14:29:01.374Z,coins_small,0.99,1000,34,0
pu_0000606,p_002754,s_p_002754_00035,2024-05-07T18:27:30.609Z,starter_pack,1.99,2000,43,0
pu_0000607,p_002754,s_p_002754_00038,2024-05-08T09:02:45.031Z,coins_medium,4.99,5500,44,0
pu_0000608,p_002754,s_p_002754_00074,2024-06-26T21:59:05.894Z,coins_large,19.99,25000,93,0
pu_0000609,p_002754,s_p_002754_00077,2024-07-01T18:28:37.601Z,coins_large,19.99,25000,98,0
pu_000060a,p_002754,s_p_002754_00086,2024-07-09T21:49:20.149Z,coins_large,19.99,25000,106,0
pu_000060b,p_002754,s_p_002754_00094,2024-07-23T22:33:49.483Z,coins_medium,4.99,5500,120,0
pu_000060c,p_002754,s_p_002754_00111,2024-08-08T14:35:56.495Z,coins_large,19.99,25000,136,0
pu_000060d,p_002754,s_p_002754_00116,2024-08-15T18:30:07.046Z,starter_pack,1.99,2000,143,0
pu_000060e,p_002754,s_p_002754_00128,2024-09-11T08:56:29.935Z,coins_medium,4.99,5500,170,0
pu_000060f,p_002754,s_p_002754_00129,2024-09-13T18:34:21.252Z,starter_pack,1.99,2000,172,0
pu_000060g,p_002754,s_p_002754_00135,2024-09-26T23:04:49.383Z,coins_medium,4.99,5500,185,0
pu_000060h,p_002754,s_p_002754_00144,2024-10-10T16:30:28.918Z,coins_small,0.99,1000,199,0
pu_000060i,p_002754,s_p_002754_00150,2024-10-15T10:42:35.076Z,starter_pack,1.99,2000,204,0
pu_000060j,p_002754,s_p_002754_00151,2024-10-15T17:22:00.026Z,coins_large,19.99,25000,204,0
pu_000060k,p_002754,s_p_002754_00180,2024-11-24T16:36:28.501Z,coins_large,19.99,25000,244,0
pu_000060l,p_002754,s_p_002754_00182,2024-12-04T09:56:32.181Z,coins_large,19.99,25000,254,0
pu_000060m,p_002754,s_p_002754_00185,2024-12-11T13:26:16.180Z,coins_large,19.99,25000,261,0
pu_000060n,p_002791,s_p_002791_00001,2024-03-07T12:58:42.149Z,coins_large,19.99,25000,2,1
pu_000060o,p_002791,s_p_002791_00001,2024-03-07T12:49:07.623Z,coins_medium,4.99,5500,2,0
pu_000060p,p_002791,s_p_002791_00001,2024-03-07T12:50:05.141Z,coins_small,0.99,1000,2,0
pu_000060q,p_002791,s_p_002791_00001,2024-03-07T12:47:22.478Z,coins_large,19.99,25000,2,0
pu_000060r,p_002791,s_p_002791_00002,2024-03-07T19:24:30.227Z,vip_monthly,9.99,10000,2,0
pu_000060s,p_002791,s_p_002791_00002,2024-03-07T19:02:57.353Z,coins_small,0.99,1000,2,0
pu_000060t,p_002791,s_p_002791_00002,2024-03-07T19:25:31.499Z,coins_medium,4.99,5500,2,0
pu_000060u,p_002791,s_p_002791_00005,2024-03-11T12:37:53.201Z,coins_medium,4.99,5500,6,0
pu_000060v,p_002791,s_p_002791_00006,2024-03-12T08:26:30.818Z,coins_small,0.99,1000,7,0
pu_000060w,p_002791,s_p_002791_00006,2024-03-12T08:28:41.119Z,coins_medium,4.99,5500,7,0
pu_000060x,p_002791,s_p_002791_00006,2024-03-12T08:36:41.782Z,coins_medium,4.99,5500,7,0
pu_000060y,p_002791,s_p_002791_00007,2024-03-12T11:50:23.801Z,vip_monthly,9.99,10000,7,0
pu_000060z,p_002791,s_p_002791_00012,2024-03-16T08:30:38.784Z,coins_large,19.99,25000,11,0
pu_0000610,p_002791,s_p_002791_00016,2024-03-18T08:27:30.790Z,coins_medium,4.99,5500,13,0
pu_0000611,p_002791,s_p_002791_00019,2024-03-23T14:53:10.324Z,vip_monthly,9.99,10000,18,0
pu_0000612,p_002791,s_p_002791_00030,2024-04-09T06:47:35.797Z,coins_medium,4.99,5500,35,0
pu_0000613,p_002791,s_p_002791_00037,2024-04-14T21:42:01.762Z,coins_large,19.99,25000,40,0
pu_0000614,p_002791,s_p_002791_00039,2024-04-15T08:08:10.123Z,coins_large,19.99,25000,41,0
pu_0000615,p_002791,s_p_002791_00040,2024-04-16T15:39:55.648Z,starter_pack,1.99,2000,42,0
pu_0000616,p_002791,s_p_002791_00041,2024-04-17T11:18:06.907Z,coins_large,19.99,25000,43,0
pu_0000617,p_002791,s_p_002791_00041,2024-04-17T11:19:04.317Z,coins_small,0.99,1000,43,0
pu_0000618,p_002791,s_p_002791_00046,2024-04-21T18:49:34.821Z,vip_monthly,9.99,10000,47,0
pu_0000619,p_002791,s_p_002791_00048,2024-04-22T22:12:47.257Z,coins_large,19.99,25000,48,0
pu_000061a,p_002791,s_p_002791_00065,2024-05-13T22:39:49.182Z,coins_large,19.99,25000,69,0
pu_000061b,p_002791,s_p_002791_00068,2024-05-14T16:17:21.614Z,starter_pack,1.99,2000,70,0
pu_000061c,p_002791,s_p_002791_00072,2024-05-19T16:07:56.001Z,coins_medium,4.99,5500,75,0
pu_000061d,p_002791,s_p_002791_00074,2024-05-27T22:03:52.399Z,coins_small,0.99,1000,83,0
pu_000061e,p_002791,s_p_002791_00075,2024-05-28T10:34:56.691Z,coins_large,19.99,25000,84,0
pu_000061f,p_002791,s_p_002791_00075,2024-05-28T10:24:40.726Z,coins_large,19.99,25000,84,0
pu_000061g,p_002791,s_p_002791_00088,2024-07-02T10:08:31.560Z,vip_monthly,9.99,10000,119,0
pu_000061h,p_002791,s_p_002791_00095,2024-07-09T20:37:32.821Z,coins_large,19.99,25000,126,0
pu_000061i,p_002791,s_p_002791_00101,2024-07-15T17:08:28.748Z,starter_pack,1.99,2000,132,0
pu_000061j,p_002791,s_p_002791_00104,2024-07-19T15:17:38.195Z,coins_large,19.99,25000,136,0
pu_000061k,p_002791,s_p_002791_00109,2024-07-29T18:35:11.924Z,coins_large,19.99,25000,146,0
pu_000061l,p_002791,s_p_002791_00111,2024-08-03T07:57:13.490Z,coins_medium,4.99,5500,151,0
pu_000061m,p_002791,s_p_002791_00112,2024-08-05T07:25:56.092Z,starter_pack,1.99,2000,153,0
pu_000061n,p_002791,s_p_002791_00124,2024-08-25T07:11:46.094Z,coins_medium,4.99,5500,173,0
pu_000061o,p_002791,s_p_002791_00128,2024-08-30T10:21:24.724Z,coins_medium,4.99,5500,178,0
pu_000061p,p_002791,s_p_002791_00129,2024-08-30T18:35:09.886Z,coins_large,19.99,25000,178,0
pu_000061q,p_002791,s_p_002791_00142,2024-09-12T11:34:15.374Z,starter_pack,1.99,2000,191,0
pu_000061r,p_002791,s_p_002791_00158,2024-10-04T15:21:49.879Z,coins_medium,4.99,5500,213,0
pu_000061s,p_002791,s_p_002791_00167,2024-10-14T09:58:11.671Z,coins_medium,4.99,5500,223,0
pu_000061t,p_002791,s_p_002791_00173,2024-10-17T17:40:41.341Z,coins_medium,4.99,5500,226,0
pu_000061u,p_002791,s_p_002791_00176,2024-10-19T10:39:47.212Z,coins_medium,4.99,5500,228,0
pu_000061v,p_002791,s_p_002791_00179,2024-10-22T22:31:26.242Z,starter_pack,1.99,2000,231,0
pu_000061w,p_002791,s_p_002791_00182,2024-10-23T14:27:57.846Z,coins_medium,4.99,5500,232,0
pu_000061x,p_002791,s_p_002791_00189,2024-11-01T17:14:03.496Z,coins_large,19.99,25000,241,0
pu_000061y,p_002791,s_p_002791_00211,2024-12-01T18:10:56.168Z,coins_large,19.99,25000,271,0
pu_000061z,p_002980,s_p_002980_00001,2024-04-14T06:04:33.206Z,starter_pack,1.99,2000,5,1
pu_0000620,p_002980,s_p_002980_00004,2024-05-23T20:39:28.835Z,coins_medium,4.99,5500,44,0
pu_0000621,p_002980,s_p_002980_00005,2024-05-30T13:58:17.029Z,vip_monthly,9.99,10000,51,0
pu_0000622,p_002980,s_p_002980_00007,2024-06-10T11:38:39.365Z,coins_small,0.99,1000,62,0
pu_0000623,p_002980,s_p_002980_00007,2024-06-10T11:43:50.394Z,coins_small,0.99,1000,62,0
pu_0000624,p_002980,s_p_002980_00011,2024-07-06T15:17:03.600Z,coins_medium,4.99,5500,88,0
pu_0000625,p_002980,s_p_002980_00011,2024-07-06T15:12:07.796Z,coins_small,0.99,1000,88,0
pu_0000626,p_002980,s_p_002980_00012,2024-07-27T08:06:59.966Z,coins_small,0.99,1000,109,0
pu_0000627,p_002980,s_p_002980_00014,2024-07-30T18:24:05.290Z,coins_small,0.99,1000,112,0
pu_0000628,p_002980,s_p_002980_00015,2024-08-06T14:13:20.640Z,coins_small,0.99,1000,119,0
pu_0000629,p_002846,s_p_002846_00001,2024-05-06T14:59:51.351Z,starter_pack,1.99,2000,0,1
pu_000062a,p_002846,s_p_002846_00001,2024-05-06T15:04:04.195Z,coins_large,19.99,25000,0,0
pu_000062b,p_002846,s_p_002846_00002,2024-05-06T22:15:36.085Z,vip_monthly,9.99,10000,0,0
pu_000062c,p_002846,s_p_002846_00002,2024-05-06T22:15:39.720Z,coins_medium,4.99,5500,0,0
pu_000062d,p_002846,s_p_002846_00003,2024-05-08T11:38:31.922Z,coins_large,19.99,25000,2,0
pu_000062e,p_002846,s_p_002846_00004,2024-05-10T21:13:28.681Z,starter_pack,1.99,2000,4,0
pu_000062f,p_002846,s_p_002846_00005,2024-05-11T11:23:32.341Z,coins_medium,4.99,5500,5,0
pu_000062g,p_002846,s_p_002846_00006,2024-05-11T19:03:48.398Z,coins_small,0.99,1000,5,0
pu_000062h,p_002846,s_p_002846_00006,2024-05-11T19:03:33.849Z,coins_large,19.99,25000,5,0
pu_000062i,p_002846,s_p_002846_00006,2024-05-11T19:12:29.373Z,coins_large,19.99,25000,5,0
pu_000062j,p_002846,s_p_002846_00006,2024-05-11T19:14:49.348Z,coins_medium,4.99,5500,5,0
pu_000062k,p_002846,s_p_002846_00007,2024-05-13T13:04:01.163Z,coins_large,19.99,25000,7,0
pu_000062l,p_002846,s_p_002846_00014,2024-05-23T16:12:35.270Z,coins_medium,4.99,5500,17,0
pu_000062m,p_002846,s_p_002846_00016,2024-05-24T13:59:06.170Z,starter_pack,1.99,2000,18,0
pu_000062n,p_002846,s_p_002846_00030,2024-06-14T18:25:25.902Z,coins_medium,4.99,5500,39,0
pu_000062o,p_002846,s_p_002846_00033,2024-06-19T17:24:17.583Z,coins_medium,4.99,5500,44,0
pu_000062p,p_002846,s_p_002846_00034,2024-06-20T20:27:00.792Z,coins_medium,4.99,5500,45,0
pu_000062q,p_002846,s_p_002846_00035,2024-06-21T14:31:12.743Z,coins_small,0.99,1000,46,0
pu_000062r,p_002846,s_p_002846_00048,2024-07-15T21:44:56.754Z,vip_monthly,9.99,10000,70,0
pu_000062s,p_002846,s_p_002846_00051,2024-07-23T19:14:42.681Z,coins_medium,4.99,5500,78,0
pu_000062t,p_002846,s_p_002846_00057,2024-08-01T21:46:40.361Z,vip_monthly,9.99,10000,87,0
pu_000062u,p_002846,s_p_002846_00065,2024-08-12T17:52:35.529Z,coins_large,19.99,25000,98,0
